Id,SalePrice
1646,159238.30346037372
1647,137724.24884343147
1648,120764.09468212232
1649,135677.1404100382
1650,105980.90868803978
1651,99920.51432616342
1652,91924.19045732325
1653,94223.11660806245
1654,147718.97545010786
1655,119693.97653246706
1656,145275.71006687148
1657,161872.42041676358
1658,156287.58364384485
1659,91052.61357866459
1660,159031.95960045175
1661,393242.4773208769
1662,361604.1083005642
1663,362004.0490177629
1664,481027.04109199496
1665,305991.7460959601
1666,311223.2177720618
1667,382895.36878652696
1668,338729.25373797864
1669,314291.90638517233
1670,341640.2407534835
1671,297319.8181696435
1672,367133.82849244314
1673,304195.59232899745
1674,260824.5238982481
1675,224943.72542692197
1676,233216.5023407564
1677,234257.35234418008
1678,435965.3149860564
1679,369442.7378559156
1680,318139.8400258436
1681,258862.56248773314
1682,339314.24342622317
1683,195285.99509442996
1684,170188.3561531606
1685,182343.19796451795
1686,165534.80711148554
1687,175372.08023350776
1688,190772.07279587616
1689,191295.84457242605
1690,197948.29853586596
1691,185289.96466701484
1692,246777.20894499496
1693,187110.09234096052
1694,173965.86542704812
1695,166003.60722398447
1696,266470.8698243945
1697,156590.04998982072
1698,343180.3790315972
1699,336134.41742973507
1700,281618.4328040348
1701,297357.37541399273
1702,232955.0670769269
1703,234217.62278516556
1704,267612.01442679943
1705,248926.0511201501
1706,208480.33082948872
1707,224614.96972885865
1708,216812.95311344744
1709,254874.48358410335
1710,226522.12001691887
1711,268412.09967135225
1712,262022.99134738065
1713,267229.94186318625
1714,215268.59933197923
1715,221170.2771312406
1716,184917.8678272686
1717,174107.2351874129
1718,148172.4629152713
1719,229981.0482796328
1720,223756.91477332712
1721,151856.61559297147
1722,126243.97916683531
1723,150851.96216461578
1724,215217.20262052963
1725,238941.13810142883
1726,180008.97587879447
1727,221987.19569397735
1728,160584.1162644247
1729,172435.15395642034
1730,141818.00889214774
1731,124812.13092851927
1732,119612.07511610659
1733,104235.53673945587
1734,131516.02803420654
1735,101025.14563435838
1736,92459.32139370342
1737,278247.11459783564
1738,282374.40492527117
1739,212435.42025366548
1740,206173.55892098177
1741,183543.75831499614
1742,170183.323533244
1743,177572.92664803108
1744,290842.08539642405
1745,256487.08817742375
1746,190850.56609033098
1747,225703.90031033478
1748,196416.7876308179
1749,153064.11595853293
1750,126105.57366236419
1751,240085.7698636512
1752,100184.42811102557
1753,153496.12307002494
1754,185935.08993449243
1755,172935.75365017497
1756,122513.89861649505
1757,112947.11848318715
1758,147546.96281238005
1759,171200.51614526552
1760,175477.37811892794
1761,163628.3748222523
1762,169484.52668089475
1763,198159.61577552167
1764,110541.8113572982
1765,186236.76196193902
1766,196171.74405309328
1767,220470.76906096758
1768,138477.3259740079
1769,156858.23956441603
1770,160908.9210909277
1771,127545.78683176258
1772,135181.91847492583
1773,107257.79672366971
1774,139420.7334534092
1775,150857.48249668023
1776,147122.5687353693
1777,89514.08427987827
1778,148813.88698283955
1779,152563.22957491345
1780,156232.90827672207
1781,117294.9899513307
1782,46826.92468686847
1783,137899.56058686116
1784,89742.92324582316
1785,125896.61660927247
1786,132357.62284792567
1787,150306.71988547346
1788,26309.644616053614
1789,102949.96729633704
1790,50472.121103385434
1791,154912.81616208388
1792,157429.5221181619
1793,113175.23024758558
1794,177800.787557239
1795,132711.905661901
1796,167123.53033085313
1797,125022.64259364101
1798,126349.0793740238
1799,87319.64006907589
1800,143571.48856765142
1801,112611.58029427315
1802,114533.0238655102
1803,144895.83254879634
1804,118526.42506296182
1805,136900.8672289197
1806,112976.8938228434
1807,151444.23530988675
1808,137161.51313161547
1809,148656.40729237907
1810,152026.48564265453
1811,89624.45468629237
1812,106935.88317690488
1813,134299.46600252693
1814,94562.53164276267
1815,13020.186672323209
1816,104495.31911524247
1817,120434.85117913075
1818,154887.9015570834
1819,121151.05958094654
1820,32018.590578859643
1821,68109.82944062015
1822,151983.7070474671
1823,18733.366892586317
1824,137474.74405185535
1825,137867.92803219496
1826,113401.88926109705
1827,103358.0621694548
1828,157477.85807439729
1829,143283.0108138388
1830,159550.37701236532
1831,150890.38820083003
1832,6195.426065759588
1833,157827.0369771069
1834,116490.3680673155
1835,143781.320536346
1836,112604.02143636566
1837,134956.05726236408
1838,131249.48786326486
1839,48292.6478349026
1840,189994.01425481687
1841,125698.3996288454
1842,82794.85565416864
1843,149057.75286300154
1844,158427.48318031817
1845,149702.7250634287
1846,166070.71047704364
1847,174322.5599964719
1848,13979.108748384926
1849,94977.9144062606
1850,129817.74292790997
1851,166678.33232897078
1852,119232.34741475107
1853,116141.92821835101
1854,158905.63756754174
1855,174569.98944679613
1856,216717.16804620237
1857,97523.11054681712
1858,151378.51854203737
1859,131164.1656276852
1860,167245.9276394464
1861,130072.07906633981
1862,255532.7709947718
1863,240276.97546425107
1864,240362.94318308024
1865,335756.03388642345
1866,291678.5738526356
1867,218134.05587227663
1868,277524.7001908309
1869,218856.54706444294
1870,226092.8793431233
1871,251652.80696909112
1872,190270.00475524054
1873,269200.88323277625
1874,132180.2973964003
1875,195061.46710245413
1876,199088.06150103468
1877,209255.70795634977
1878,209046.9923401621
1879,136927.005201084
1880,116925.82148471233
1881,248063.5628139972
1882,244401.72159432634
1883,183721.46430982943
1884,200768.57741713664
1885,207853.9305126025
1886,281219.1915168672
1887,229136.3363460996
1888,262433.78176103893
1889,179637.87274598144
1890,92029.23933731804
1891,104245.96459309186
1892,97487.94295074842
1893,111930.45607199369
1894,125088.52242444432
1895,142949.71562325678
1896,123763.70380710422
1897,140689.72210007798
1898,88373.59424102411
1899,170993.40332341034
1900,141169.7134238478
1901,200562.48009854576
1902,169006.73067952378
1903,195559.71428516242
1904,158632.58432799525
1905,199433.0151121852
1906,142940.72486531985
1907,236415.63195312902
1908,98124.64052824544
1909,147083.53961271443
1910,115398.63028139944
1911,233923.882873133
1912,303865.81686167064
1913,155069.50156260811
1914,36298.73534574453
1915,313316.47404014674
1916,15955.031229359854
1917,252717.22599939565
1918,122081.82534060194
1919,174945.82775079116
1920,183479.06807079108
1921,338351.0847028268
1922,318659.0645615427
1923,251713.0257863873
1924,209180.55506135448
1925,210121.57314196145
1926,348434.0241718341
1927,127680.93231996737
1928,174324.62924305117
1929,114336.46206176856
1930,130614.20666250517
1931,139328.82272107084
1932,139849.41034099465
1933,190484.48985377283
1934,165011.87135578247
1935,167952.76323041567
1936,192165.7904868623
1937,185640.49462464594
1938,182010.00786125613
1939,291987.807690972
1940,218917.85867185149
1941,162076.23831760246
1942,155018.64553805755
1943,259204.10914057074
1944,365845.00619391655
1945,398805.09456180513
1946,129709.82676100572
1947,190989.19485186625
1948,177962.23906217745
1949,235809.04086431323
1950,184730.7737747704
1951,254885.25051777117
1952,231578.97070319575
1953,181771.6886095389
1954,182533.9240205863
1955,143357.02057926697
1956,256723.4148978336
1957,149807.17659787793
1958,218610.9327783872
1959,134187.55491428156
1960,100598.57812696778
1961,130842.9533575218
1962,94612.95804074383
1963,101827.1931937201
1964,102294.76671836773
1965,132934.14471204142
1966,124753.42596098469
1967,326840.6506715737
1968,374916.70448364515
1969,370734.72601264424
1970,387403.24255297217
1971,426406.7991937157
1972,376524.694869954
1973,318208.5971131612
1974,329954.63513285515
1975,438742.7498220495
1976,296832.03777031816
1977,351669.74281148775
1978,349022.1365657279
1979,316179.44811763335
1980,233158.7121200089
1981,323558.48792615364
1982,241485.31254800866
1983,231301.0648240542
1984,181349.8700217682
1985,221715.86870041123
1986,220416.51344774157
1987,216074.26511016386
1988,174013.8122082506
1989,190799.7902219832
1990,203438.80292450098
1991,246210.6685737015
1992,214146.07980390996
1993,165194.055570409
1994,210674.3239554853
1995,175076.13250194435
1996,277958.9939749943
1997,323163.30056159315
1998,317455.98146809865
1999,315354.59620179236
2000,323748.53069104947
2001,316206.26284556417
2002,248217.74295788334
2003,258588.34851362003
2004,295029.49845737766
2005,228730.40826644754
2006,227871.22037306215
2007,252029.3431826326
2008,247733.55859658238
2009,206534.78750081567
2010,201034.86267231405
2011,138864.85589706124
2012,176058.89520983145
2013,181552.37446452898
2014,191562.059989161
2015,230853.96853701206
2016,198214.16126022162
2017,198956.78615823077
2018,88691.00068765302
2019,131258.82053421007
2020,91080.33662287766
2021,97869.81699426436
2022,290846.9528153199
2023,156251.02815455367
2024,311109.6885516154
2025,354458.3613483397
2026,161964.23576974586
2027,158532.52976439512
2028,149136.25927410176
2029,152481.8350413809
2030,239013.91527886566
2031,220099.80226813408
2032,222105.09928241698
2033,220587.57104510418
2034,160377.6240400959
2035,214798.34268752707
2036,190150.84641201695
2037,204369.60567827008
2038,283662.1393512108
2039,259117.26256729802
2040,298500.24686781433
2041,314730.90102947335
2042,211183.45772008496
2043,162282.23625528804
2044,166180.16999595225
2045,196342.94013155004
2046,131985.20751197488
2047,133914.06488790803
2048,140423.83551378807
2049,121719.46864792948
2050,156077.56728451976
2051,102742.95750082537
2052,110514.0766578274
2053,137549.3728828479
2054,85642.90430812474
2055,161303.3906910739
2056,147741.94064005144
2057,96899.99910308921
2058,214646.04761649217
2059,130256.75381779029
2060,183799.97918242984
2061,167080.07324875708
2062,122564.49702084457
2063,116088.54026253245
2064,141050.45805407097
2065,131674.58239681137
2066,167737.02645777608
2067,88664.47484562546
2068,136729.07518642012
2069,91360.57647172043
2070,92693.81388517225
2071,67034.01981460354
2072,141210.03091764275
2073,120305.45458759648
2074,154557.14145080678
2075,155736.07542576286
2076,113476.74064401218
2077,164660.44257565215
2078,112395.08619130662
2079,126925.42238418353
2080,107607.75566991337
2081,109912.01966402275
2082,139814.03218441227
2083,159618.88692723555
2084,85353.16094469065
2085,95749.41890190913
2086,133570.81694646063
2087,108338.03527991584
2088,90836.54634684509
2089,41497.495752173214
2090,116942.78436773914
2091,126066.14625071594
2092,135799.8061669288
2093,122935.22921258106
2094,151306.6398758034
2095,178524.54179980897
2096,64345.79233248196
2097,85052.29188306838
2098,157710.1803391311
2099,-4259.344662470976
2100,66676.09643077389
2101,105826.85693923227
2102,115927.4313532094
2103,95176.51693054156
2104,152146.995662552
2105,144714.9414563564
2106,30843.21165552517
2107,184655.61002519116
2108,128471.40406833743
2109,114982.16874242744
2110,125591.10270831586
2111,176833.1556001774
2112,142846.61212682235
2113,123572.01450536362
2114,121553.20725276119
2115,177910.94449879145
2116,134808.4969019001
2117,153446.52845743293
2118,147366.46332167077
2119,105303.53745474435
2120,94241.42321859527
2121,80518.85550901949
2122,122473.83680249247
2123,54551.63923111689
2124,177761.61555974875
2125,133900.33058450275
2126,159433.7772408484
2127,148635.32871307683
2128,124759.99829642396
2129,81169.40248849442
2130,147080.9976489309
2131,116392.98985378598
2132,133736.1936029826
2133,117472.28691467697
2134,144636.560988957
2135,94772.52688609759
2136,78566.10447674656
2137,105027.94471489698
2138,156219.52747501907
2139,146577.1151531032
2140,135628.7704361807
2141,179314.80741524775
2142,126639.93838367838
2143,156104.8887466349
2144,171939.14885624923
2145,129949.76567667697
2146,178222.32347181736
2147,151846.9974024158
2148,129234.55502632087
2149,148156.7180469853
2150,241424.76999203008
2151,109128.29833010765
2152,197505.6725137712
2153,188442.61957092196
2154,106261.54024765347
2155,140236.67724518507
2156,264706.2784648483
2157,229665.21990339633
2158,244649.1130881234
2159,232657.44814274609
2160,201332.14641333767
2161,228027.16267711407
2162,326396.22687782405
2163,324850.39213089144
2164,240068.30970728648
2165,212514.63109015636
2166,150486.80465508177
2167,215711.27106174684
2168,199997.33071365126
2169,198406.76061503965
2170,216845.54852758552
2171,158918.08853584845
2172,145391.74845188844
2173,167833.39741533092
2174,224912.6860475475
2175,280499.12099237146
2176,303050.4239824135
2177,247200.54724630207
2178,219893.6633719245
2179,125237.45658566697
2180,200960.5893111476
2181,196895.53764036472
2182,217871.9968323796
2183,200314.87314428584
2184,119947.90255850526
2185,123516.0796675501
2186,182591.6667744235
2187,151087.03195962036
2188,160678.67001089497
2189,277271.90103498776
2190,69466.96957312492
2191,82104.40115959624
2192,117386.20019526899
2193,129749.43476702133
2194,108496.47568015545
2195,106421.10182527147
2196,113170.24171678504
2197,110277.82522640961
2198,142406.03656230166
2199,171414.9599585752
2200,150711.46234181602
2201,148070.36045758898
2202,197324.72927531553
2203,140872.05268997478
2204,184007.61597046244
2205,128998.67315347327
2206,146649.67656268913
2207,273441.25136149634
2208,239150.78955171828
2209,246795.309414619
2210,127590.3304440887
2211,106548.87929856608
2212,93665.5908212986
2213,125494.69828088279
2214,150634.05377227385
2215,94500.53822594181
2216,156586.9773981204
2217,43556.71281813856
2218,39998.60944954201
2219,-3041.1092929259758
2220,6256.556456608698
2221,312724.42265119374
2222,289133.09073423146
2223,281969.4951184652
2224,208462.46503807986
2225,87378.08939060269
2226,181807.05489258002
2227,185139.27516656005
2228,281790.6803547113
2229,274399.77642012824
2230,156961.07655639783
2231,232814.48049148457
2232,178186.9242844668
2233,201383.8015419077
2234,252632.7324754784
2235,226991.59228277195
2236,263311.43587730743
2237,282147.39840628713
2238,203145.029572561
2239,124039.49889197413
2240,134231.21703861817
2241,150530.73959422638
2242,125619.41801736556
2243,139172.1963371481
2244,113544.68467108406
2245,119587.51759873086
2246,143144.5517093636
2247,120807.48433683702
2248,96409.92940501621
2249,94392.40005735849
2250,113747.79092738686
2251,111731.63093962906
2252,185723.78075024835
2253,168176.7960493421
2254,195731.96351434162
2255,185334.54186125976
2256,171688.1521286437
2257,177742.31517007697
2258,147565.5177004552
2259,167431.25188172204
2260,167568.06646949396
2261,231820.35298929788
2262,262242.95605008805
2263,370884.3211503688
2264,447986.45955661533
2265,154592.18703540787
2266,314562.7208464971
2267,383252.257516326
2268,491383.8760716937
2269,158695.77181755865
2270,200408.84485461388
2271,208609.09761306972
2272,208414.42298763955
2273,150976.29452942967
2274,179564.61563874353
2275,171179.1606796451
2276,189671.0145121935
2277,177157.95805338546
2278,151766.48682562946
2279,101712.4721728374
2280,93185.37235971125
2281,153794.9641198988
2282,180838.62895923737
2283,104755.0924180298
2284,108008.96079986206
2285,125145.7632607586
2286,122788.81396708895
2287,363730.3742674645
2288,320402.5895608522
2289,360623.81680072274
2290,422923.39702005114
2291,353359.0258507667
2292,396500.7163031787
2293,408839.8061574403
2294,373480.49986475334
2295,445839.20664243586
2296,313770.248176969
2297,366983.81153915357
2298,363470.6646238112
2299,340997.447528366
2300,336610.2422069353
2301,348151.20635571016
2302,282288.52819880995
2303,277138.76021250914
2304,295868.32759417366
2305,241509.88786331686
2306,227088.5011653028
2307,230775.29572730523
2308,236126.16076591227
2309,287101.2441294269
2310,241619.47546547846
2311,207994.94868058263
2312,191956.0735842266
2313,170664.48857866545
2314,178672.49193805293
2315,189868.70830238945
2316,208389.37523917313
2317,192987.1791592895
2318,189690.07522634475
2319,184825.4179521363
2320,184119.59491519316
2321,234854.3962776998
2322,216847.1085704596
2323,201213.57156900055
2324,195803.33068552252
2325,226550.0288488153
2326,182945.1214502447
2327,197536.06094193758
2328,210796.67495746614
2329,184878.126398488
2330,168149.0614821391
2331,345556.92873820115
2332,363308.7316274786
2333,318803.06398875045
2334,286168.72576285107
2335,306910.3309594484
2336,302319.9463617954
2337,202087.61533589402
2338,253608.5368864329
2339,228307.0991506497
2340,363902.3116788496
2341,217569.27482335223
2342,237873.75593486545
2343,233662.17328303767
2344,212201.11677627414
2345,236872.53281068732
2346,222803.09647644887
2347,214999.23791494122
2348,260486.53139934817
2349,205335.75544076785
2350,309774.8869811576
2351,284236.3264073096
2352,253631.66951694613
2353,255377.82452294172
2354,157893.57634026045
2355,150039.57592531046
2356,151608.5084306917
2357,184673.541701711
2358,209541.31179639834
2359,85779.08325497159
2360,119718.16310061811
2361,148567.54994047785
2362,274190.2876620679
2363,123245.70958709494
2364,187276.85993158573
2365,197536.50694277976
2366,179104.51443284293
2367,203323.59613464112
2368,194806.8553382396
2369,204383.7886271778
2370,153695.7278499088
2371,149655.25866246893
2372,206414.06944955053
2373,302907.15147182805
2374,304448.78875592386
2375,252157.12668308313
2376,279944.87557528116
2377,340279.32409693266
2378,152386.7981726292
2379,190321.9294466992
2380,144665.78498388568
2381,169772.5377858211
2382,208568.94241304696
2383,194043.04143868206
2384,237967.48557131388
2385,156521.41720932393
2386,117320.07995968586
2387,130631.04009784464
2388,110650.53108741718
2389,127542.83372778818
2390,181745.3156436333
2391,145250.3748728407
2392,121935.2346631552
2393,179770.1929526844
2394,128584.0739115198
2395,190892.22175057154
2396,137388.93815742622
2397,226388.88978603782
2398,117001.91179880228
2399,52716.04268667406
2400,45359.058958443784
2401,122674.37090080479
2402,145226.97549012222
2403,127727.02657302929
2404,152896.03415225833
2405,152926.5777406625
2406,123839.54070248136
2407,108034.37329416128
2408,139565.99043026136
2409,116361.69896833155
2410,169471.3585284342
2411,108904.03102480335
2412,155226.7524873704
2413,130848.01023209668
2414,143237.91044740105
2415,120780.55997075909
2416,137614.54627159602
2417,129466.29556510218
2418,121335.05765677603
2419,115499.29403426881
2420,115803.04365308788
2421,132554.3586607611
2422,109951.72501717486
2423,121836.73763594619
2424,151206.05970061765
2425,188416.57697710095
2426,147769.37353855203
2427,163799.18245017139
2428,179149.68759729408
2429,94457.18992756995
2430,122643.2680882841
2431,85211.9399366391
2432,154369.16670939466
2433,161809.88623926305
2434,154649.4496256814
2435,168048.67394453767
2436,105608.35400116471
2437,99132.6295638343
2438,97400.4070422127
2439,99133.22277142292
2440,127047.17819656355
2441,95692.02536149598
2442,70325.33896890347
2443,134415.3882838245
2444,157599.12483694896
2445,64288.519915066834
2446,142105.35617631648
2447,204285.24645417053
2448,156487.88528191132
2449,101644.90488678092
2450,162467.60795901378
2451,148141.0245064571
2452,189459.93144902843
2453,72796.89931112662
2454,139437.01234684468
2455,148156.0287585912
2456,162312.8959892148
2457,149419.3647815822
2458,161141.35837397445
2459,111191.53470817643
2460,159256.76801004866
2461,138065.75422412629
2462,123286.39883489464
2463,152007.12348589458
2464,176324.22111947212
2465,142160.51000747914
2466,93443.07403404718
2467,132663.76253727122
2468,106689.96047616872
2469,94613.79247272236
2470,212026.81407153158
2471,211503.80530313327
2472,198281.78401231274
2473,105914.39480059464
2474,69843.14593689048
2475,205723.9798536528
2476,91470.33365277162
2477,127968.6442520225
2478,167689.53475042994
2479,106540.08661953041
2480,172889.50547138264
2481,131315.8997123048
2482,101578.91520196709
2483,103318.85146113149
2484,130754.81890969942
2485,120194.85172406484
2486,168580.34208158113
2487,188242.17024986062
2488,157801.45109255423
2489,156521.45004556444
2490,139179.35868315314
2491,65215.63337925231
2492,209468.61570352362
2493,178434.82926768032
2494,158087.7889899012
2495,80102.24010780777
2496,243381.10051637655
2497,154367.84823087297
2498,104368.84308235181
2499,86580.35844266029
2500,91497.1174339941
2501,128089.76414609197
2502,149473.72866212614
2503,80276.84913508248
2504,154219.28781809387
2505,230497.35972973547
2506,246132.59963509164
2507,291068.2439187751
2508,245904.0393866154
2509,215516.93902082695
2510,210015.2977136124
2511,175183.50098252593
2512,213042.57271461398
2513,226061.22784729203
2514,314389.98810449586
2515,168582.7486673659
2516,175545.112954747
2517,138720.510965993
2518,156406.75331117192
2519,256883.44843107177
2520,232921.672086807
2521,190081.5944299718
2522,222608.50116023605
2523,113472.5817400618
2524,137170.16234989223
2525,175483.60257659908
2526,178656.2687336981
2527,136638.0917137053
2528,131935.02627283512
2529,124573.56571387785
2530,114024.06330795876
2531,249722.31222323084
2532,224532.79427205404
2533,190161.14251756063
2534,246209.51806148043
2535,269369.35591377923
2536,247954.0190391258
2537,277338.88281532854
2538,191776.75479671027
2539,193480.46871124316
2540,190949.72254617125
2541,183475.2980149832
2542,169137.47036110196
2543,117883.01718780777
2544,105390.29256470068
2545,153375.47239354512
2546,111492.57581782812
2547,141914.00474445042
2548,148357.8077588844
2549,157047.44648950492
2550,471930.9664018486
2551,130741.49236702529
2552,106309.59964472719
2553,39491.444854178495
2554,85928.153380633
2555,93297.09305498571
2556,82440.56202358947
2557,94696.24331267086
2558,187867.80080584533
2559,167434.70879295137
2560,156358.85923551128
2561,136756.68054449023
2562,154452.8050102828
2563,130848.13453140954
2564,174128.77802357846
2565,143290.34544000917
2566,152856.90067594138
2567,139758.82943731526
2568,200182.32055426278
2569,255747.20318161702
2570,117780.36375827555
2571,207721.76371047652
2572,172601.81161084093
2573,226369.09838065208
2574,296329.9216438492
2575,141077.8170219015
2576,147829.17479599893
2577,192664.2392883976
2578,55364.389610213766
2579,4972.7542392096075
2580,88937.10017341813
2581,106682.59494013035
2582,118625.97159727133
2583,300142.9132646595
2584,201723.41972950075
2585,190589.93874773357
2586,233623.91767783638
2587,199525.39346462017
2588,115779.51849104498
2589,141152.20793608844
2590,178807.29441636856
2591,233071.22290370153
2592,225253.9375392443
2593,274051.3620197944
2594,188285.68841720253
2595,209157.60899241467
2596,278209.8673076252
2597,185330.45295075275
2598,277178.8304405384
2599,392537.15344728384
2600,129714.41404988176
2601,91062.27969314207
2602,55113.600552903285
2603,94200.47101151795
2604,85650.04843038111
2605,48629.334938532294
2606,150180.47254817848
2607,189224.75880808278
2608,192173.6577853582
2609,162054.00771888517
2610,116127.66741215705
2611,124727.81822084966
2612,167280.67551068062
2613,116538.7672986964
2614,97529.39502689679
2615,163298.76735618652
2616,158037.30315351416
2617,188522.23149665107
2618,231395.24722128574
2619,198010.59611355487
2620,161464.82668832687
2621,176043.8444420951
2622,173768.6348060901
2623,238236.98836645158
2624,312574.3569124249
2625,313556.04899182264
2626,162000.1833225995
2627,164688.08971587816
2628,451903.0514534287
2629,456906.57168617577
2630,392505.24556032696
2631,416543.11095223186
2632,409465.552646362
2633,323594.86203364114
2634,408107.9621558538
2635,116686.79271787533
2636,148648.09353416436
2637,164887.05322360067
2638,276975.400359984
2639,195847.19416647346
2640,133822.79536920023
2641,89071.42210438862
2642,174522.77122230123
2643,96273.07164741786
2644,115104.65083622777
2645,96803.95823231868
2646,81797.55192245783
2647,90442.9567155138
2648,147734.87968584686
2649,159524.79152009904
2650,107377.79354345443
2651,139791.86291079884
2652,369617.90360165655
2653,291097.6790588761
2654,288576.661665412
2655,394174.605245431
2656,345003.93597196066
2657,356014.42314740387
2658,343897.4731093036
2659,334759.556529478
2660,382550.8503329755
2661,363300.74610294774
2662,366458.58608709846
2663,318747.10629248363
2664,283538.6411008369
2665,316681.19160284195
2666,287469.44704487105
2667,191192.95169067523
2668,188507.9225865188
2669,197118.1518703515
2670,264569.7518769792
2671,188102.9225290677
2672,205786.50412563744
2673,195659.14400082393
2674,203942.09756462486
2675,182202.640652313
2676,195167.8838464492
2677,191078.14664044123
2678,197275.63555385586
2679,295452.3164055688
2680,314596.3790221731
2681,357824.1460346477
2682,312860.78604422463
2683,416778.85460314696
2684,325354.9438164806
2685,406806.1632403168
2686,269029.2776065849
2687,286618.7001040708
2688,218896.23327861427
2689,221829.24145927132
2690,342510.1284117772
2691,207672.95500452435
2692,153854.2489247357
2693,213494.1469731437
2694,153198.91886283644
2695,192648.73227998582
2696,182589.71915506574
2697,171600.63971442173
2698,206403.2376441725
2699,152879.25944842276
2700,132659.40358787286
2701,128327.4456345491
2702,106892.99057177034
2703,93612.91887114143
2704,147509.02316277265
2705,107479.46325038004
2706,63384.38650288335
2707,101831.44721108019
2708,138171.02524935256
2709,119358.00175007779
2710,120102.63821095484
2711,275152.97870168125
2712,462127.0309166239
2713,158735.4483986324
2714,131325.35425346874
2715,163245.74823931983
2716,114934.42452037898
2717,220237.5896202396
2718,224813.27484479858
2719,156403.3230470432
2720,175838.01323470328
2721,121123.53778745868
2722,177203.58612245542
2723,158139.07034744293
2724,112270.80771727396
2725,111739.45829064464
2726,136345.191868296
2727,190105.52521247286
2728,195939.41080936574
2729,135269.0111358503
2730,150298.83407396183
2731,109994.8246689449
2732,147011.1120007265
2733,139275.83051395454
2734,151257.18960454452
